시도,시군구,행정동,행정동코드,인구,남,여,최근증감,면적_km2,인구_0~9,인구_10~19,인구_20~39,인구_40~59,인구_65+,인구_여20~49
강원,강릉시,교2동,5115056000,10443,5140,5303,33,2.212,655,949,2241,3237,2496,1813
강원,강릉시,포남1동,5115057100,10258,5040,5218,3,1.248,278,620,2052,2985,3358,1466
강원,강릉시,포남2동,5115057200,11025,5439,5586,-16,2.633,319,705,2082,3246,3558,1516
강원,강릉시,초당동,5115058000,4079,1957,2122,4,2.279,164,305,783,1226,1171,594
강원,강릉시,송정동,5115059000,9169,4365,4804,2,3.579,677,776,1969,2970,2197,1643
강원,강릉시,내곡동,5115060000,17950,9128,8822,-55,4.979,1191,1580,4356,5800,3706,3277
강원,강릉시,강남동,5115061500,15512,7763,7749,-33,15.944,504,1023,2717,4387,5372,1925
강원,강릉시,성덕동,5115064500,25151,12341,12810,-41,11.669,1464,2582,5384,8333,5434,4312
강원,강릉시,경포동,5115066500,11531,5951,5580,12,23.704,844,1222,2937,3740,1978,2231
강원,동해시,천곡동,5117051000,28315,13961,14354,51,10.345,1652,2891,5524,9097,6800,4585
강원,동해시,송정동,5117052000,3296,1828,1468,-4,4.33,51,172,684,836,1264,303
강원,동해시,북삼동,5117053000,21313,11024,10289,-6,16.686,1284,2418,4455,7621,3979,3541
강원,동해시,부곡동,5117054000,4399,2123,2276,-17,5.053,85,254,532,1267,1819,443
강원,동해시,동호동,5117055000,4522,2293,2229,-3,2.801,157,348,625,1373,1563,526
강원,동해시,발한동,5117057000,2760,1416,1344,-9,1.141,49,100,283,666,1393,185
강원,동해시,묵호동,5117059000,2594,1273,1321,-9,3.856,47,102,231,709,1252,213
강원,동해시,북평동,5117060000,12964,6650,6314,2,18.941,1020,1229,2369,4324,3042,1983
강원,동해시,망상동,5117063000,3068,1567,1501,-6,26.297,68,155,343,823,1366,269
강원,동해시,삼화동,5117065000,2358,1227,1131,-18,91.48,31,103,241,604,1082,157
강원,태백시,황지동,5119051500,7593,3805,3788,-4,3.329,491,720,1438,2386,1940,1172
강원,태백시,황연동,5119052500,3553,1826,1727,-9,38.405,63,217,370,971,1534,307
강원,태백시,삼수동,5119053500,4693,2367,2326,-7,111.916,139,369,510,1440,1810,493
강원,태백시,상장동,5119054000,11287,5750,5537,16,17.869,503,1273,1917,4039,2683,1728
강원,태백시,문곡소도동,5119058500,3148,1551,1597,-11,70.315,62,163,361,856,1336,306
강원,태백시,장성동,5119059500,2901,1431,1470,-20,12.431,79,149,349,726,1259,262
강원,태백시,구문소동,5119060500,2073,1077,996,-2,27.341,21,187,154,434,1079,127
강원,태백시,철암동,5119061500,1563,830,733,-5,19.928,16,50,151,363,806,102
강원,속초시,영랑동,5121051000,4345,2265,2080,31,7.762,130,205,686,1249,1599,482
강원,속초시,동명동,5121052000,5234,2584,2650,9,0.827,353,429,929,1651,1355,827
강원,속초시,금호동,5121054000,5321,2618,2703,16,1.435,225,358,885,1567,2028,692
강원,속초시,교동,5121056000,8436,4144,4292,-2,0.805,282,631,1573,2446,2628,1139
강원,속초시,노학동,5121057000,19730,9822,9908,-19,20.375,806,1720,3603,6269,5277,2824
강원,속초시,조양동,5121058000,28448,13768,14680,54,5.657,1955,2772,6310,9363,5651,5090
강원,속초시,청호동,5121059000,4600,2325,2275,11,1.583,214,247,839,1365,1468,657
강원,속초시,대포동,5121060000,2779,1450,1329,-12,68.078,48,98,306,720,1265,206
강원,삼척시,도계읍,5123025000,8446,4350,4096,-55,163.951,134,736,1745,1853,3112,1048
강원,삼척시,원덕읍,5123025300,3084,1682,1402,-11,176.768,60,90,318,811,1416,177
강원,삼척시,원덕읍임원출장소,5123025400,1415,697,718,-1,—,24,46,115,372,704,89
강원,삼척시,근덕면,5123031000,4524,2346,2178,5,137.827,51,104,393,1048,2359,250
강원,삼척시,하장면,5123032000,1149,630,519,0,204.395,8,24,67,279,612,51
강원,삼척시,노곡면,5123033000,682,377,305,-2,140.101,9,10,20,142,402,17
강원,삼척시,미로면,5123034000,1678,897,781,-15,98.369,16,31,103,399,902,81
강원,삼척시,가곡면,5123035000,632,335,297,-1,151.352,11,24,32,150,330,34
강원,삼척시,신기면,5123036000,607,340,267,0,56.742,7,5,35,142,331,25
강원,삼척시,남양동,5123051000,6377,3124,3253,-14,17.963,141,360,871,1622,2714,627
강원,삼척시,교동,5123053000,15159,7787,7372,22,9.686,1237,1659,3667,5162,2448,2793
강원,삼척시,정라동,5123054000,9514,4860,4654,-31,2.943,663,828,1845,3039,2351,1471
강원,삼척시,성내동,5123057000,7027,3447,3580,-11,22.1,268,569,1073,1990,2420,888
강원,홍천군,홍천읍,5172025000,33298,16820,16478,-13,106.245,1944,3088,6754,10098,8496,5089
강원,홍천군,화촌면,5172031000,4099,2215,1884,5,209.203,66,90,408,797,2222,235
강원,홍천군,두촌면,5172032000,2386,1207,1179,5,138.934,32,75,199,465,1307,152
강원,홍천군,내촌면,5172033000,2368,1235,1133,-2,146.516,29,65,138,461,1312,105
강원,홍천군,서석면,5172034000,3555,1827,1728,-2,223.015,80,161,333,819,1682,276
강원,홍천군,영귀미면,5172035200,4023,2099,1924,-12,148.927,64,157,289,918,2076,259
강원,홍천군,남면,5172036000,5472,2937,2535,2,117.089,226,268,988,1081,2291,501
강원,홍천군,서면,5172037000,3789,1997,1792,5,125.157,85,118,350,862,1852,274
강원,홍천군,북방면,5172038000,4007,2099,1908,-14,146.949,60,179,373,932,1921,289
강원,홍천군,내면,5172039000,2852,1524,1328,-14,445.569,60,114,198,668,1362,155
강원,횡성군,횡성읍,5173025000,20265,10255,10010,-4,72.977,1072,1840,3432,6027,5969,2786
강원,횡성군,우천면,5173031000,4295,2287,2008,-15,92.155,65,159,461,944,2054,287
강원,횡성군,안흥면,5173032000,3145,1636,1509,0,96.421,50,533,193,489,1452,159
강원,횡성군,둔내면,5173033000,5906,3137,2769,-9,128.08,161,291,594,1521,2543,450
강원,횡성군,갑천면,5173034000,2481,1301,1180,3,121.966,27,59,181,514,1339,159
강원,횡성군,청일면,5173035000,2380,1215,1165,-2,134.819,24,64,129,471,1338,109
강원,횡성군,공근면,5173036000,3354,1780,1574,-1,127.74,38,98,242,662,1840,174
강원,횡성군,서원면,5173037000,2004,1087,917,1,123.451,38,65,126,413,1063,100
강원,횡성군,강림면,5173038000,1745,914,831,6,91.738,19,58,104,358,964,83
강원,영월군,영월읍,5175025000,19163,9768,9395,-27,170.945,853,1703,3220,5815,5783,2596
강원,영월군,상동읍,5175025300,987,525,462,-4,138.533,14,59,72,237,491,56
강원,영월군,산솔면,5175031200,1331,723,608,-5,124.329,24,45,89,287,694,69
강원,영월군,김삿갓면,5175032500,1779,932,847,10,170.209,32,72,128,422,846,111
강원,영월군,북면,5175033000,1937,1032,905,-11,111.596,39,75,135,457,960,120
강원,영월군,남면,5175034000,2079,1111,968,1,81.558,27,71,154,448,1067,101
강원,영월군,한반도면,5175035500,1115,589,526,5,68.671,37,35,121,248,527,86
강원,영월군,한반도면쌍용출장소,5175035900,1441,762,679,-14,—,34,50,113,347,741,92
강원,영월군,주천면,5175036000,3784,1967,1817,-4,100.622,62,179,306,828,1905,235
강원,영월군,무릉도원면,5175038000,2098,1101,997,6,149.811,28,71,138,456,1094,119
강원,평창군,평창읍,5176025000,8274,4259,4015,-10,163.131,291,625,1210,2240,3011,933
강원,평창군,미탄면,5176031000,1459,808,651,-1,109.496,18,44,108,360,727,62
강원,평창군,방림면,5176032000,786,424,362,-2,118.981,8,28,56,167,403,41
강원,평창군,방림면계촌출장소,5176032500,1703,881,822,5,—,46,51,151,382,828,128
강원,평창군,대화면,5176033000,4919,2528,2391,6,165.258,120,279,507,1284,2137,406
강원,평창군,봉평면,5176034000,5553,2875,2678,-7,216.441,174,368,674,1668,2009,577
강원,평창군,용평면,5176035000,2960,1505,1455,-7,134.934,63,146,301,785,1236,241
강원,평창군,진부면,5176036000,8388,4246,4142,-16,330.074,271,572,1068,2307,3238,882
강원,평창군,대관령면,5176038000,5855,3162,2693,12,219.416,201,334,1059,1811,1873,708
강원,정선군,정선읍,5177025000,10293,5312,4981,-6,213.507,367,824,1668,3240,3197,1298
강원,정선군,고한읍,5177025300,4708,2499,2209,9,51.981,218,222,953,1633,1322,787
강원,정선군,사북읍,5177025600,4381,2301,2080,-5,47.026,143,328,586,1448,1422,496
강원,정선군,신동읍,5177025900,1739,911,828,5,118.713,30,93,177,468,744,129
강원,정선군,신동읍함백출장소,5177026000,1522,778,744,10,—,22,80,159,408,670,125
강원,정선군,남면,5177032000,3193,1752,1441,5,129.583,80,146,338,993,1248,282
강원,정선군,북평면,5177034000,2501,1275,1226,5,138.983,44,150,258,666,1058,215
강원,정선군,임계면,5177035000,3359,1807,1552,-6,244.056,43,99,250,807,1711,164
강원,정선군,화암면,5177036000,1536,840,696,2,134.353,22,54,125,379,724,76
강원,정선군,여량면,5177037000,1896,1004,892,-4,133.479,35,56,156,468,953,121
강원,철원군,철원읍,5178025000,4707,2372,2335,-2,99.566,260,330,927,1267,1475,644
강원,철원군,김화읍,5178025300,2947,1581,1366,11,81.905,200,209,697,634,943,394
강원,철원군,갈말읍,5178025600,11373,6050,5323,-6,178.249,626,850,2409,3120,3326,1520
강원,철원군,동송읍,5178025900,13828,6946,6882,-19,122.205,795,1143,2608,3750,4177,1883
강원,철원군,서면,5178031000,1607,904,703,4,72.445,67,69,483,316,541,192
강원,철원군,서면와수출장소,5178031500,3333,1665,1668,-6,—,168,285,553,949,1048,434
강원,철원군,근남면,5178032000,1825,939,886,1,166.619,81,77,357,369,743,197
강원,철원군,근북면,5178033000,91,45,46,1,27.498,0,2,3,24,50,1
강원,화천군,화천읍,5179025000,8114,4223,3891,123,370.422,525,740,1917,2227,2100,1248
강원,화천군,간동면,5179031000,2514,1369,1145,19,127.497,44,93,291,580,1168,158
강원,화천군,하남면,5179032000,2830,1481,1349,18,116.47,112,214,438,803,983,346
강원,화천군,상서면,5179033000,3470,2075,1395,36,281.706,146,135,1267,631,1117,392
강원,화천군,사내면,5179034000,5651,2966,2685,55,149.511,368,436,1518,1292,1661,825
강원,양구군,양구읍,5180025000,13035,6642,6393,-11,170.521,1009,1542,2845,3612,2953,2081
강원,양구군,국토정중앙면,5180031500,3241,1803,1438,21,133.342,54,139,633,746,1295,295
강원,양구군,동면,5180032000,1782,972,810,-6,123.611,67,43,429,353,709,195
강원,양구군,방산면,5180033000,1122,640,482,9,180.704,13,51,237,219,473,79
강원,양구군,해안면,5180034000,1192,661,531,1,60.099,18,53,146,326,501,93
강원,인제군,인제읍,5181025000,9740,5157,4583,3,317.531,788,890,2031,2902,2311,1526
강원,인제군,인제읍귀둔출장소,5181025100,464,237,227,1,—,9,20,36,127,202,30
강원,인제군,남면,5181031000,3687,2079,1608,-8,241.325,180,147,938,879,1164,474
강원,인제군,북면,5181032000,7571,4137,3434,23,341.577,356,600,1498,2119,2257,934
강원,인제군,기린면,5181033000,4957,2753,2204,-6,272.723,279,256,1124,1259,1480,635
강원,인제군,서화면,5181034000,2354,1389,965,-2,259.557,160,86,850,422,636,333
강원,인제군,상남면,5181035000,1998,1123,875,8,196.577,106,96,495,410,696,222
강원,고성군,간성읍,5182025000,7330,3829,3501,-16,246.952,578,590,1818,1867,1894,1150
강원,고성군,거진읍,5182025300,5399,2668,2731,-13,119.065,91,247,560,1297,2575,420
강원,고성군,현내면,5182031000,2028,1001,1027,-6,136.485,32,73,172,428,1066,117
강원,고성군,죽왕면,5182032000,3212,1676,1536,-4,60.094,60,131,416,818,1401,250
강원,고성군,토성면,5182033000,9235,4762,4473,54,127.969,432,536,1669,2838,2863,1220
강원,양양군,양양읍,5183025000,12622,6383,6239,-23,32.231,709,1078,2220,3910,3700,1826
강원,양양군,서면,5183031000,2565,1323,1242,-13,266.953,45,115,243,650,1195,192
강원,양양군,손양면,5183032000,2146,1083,1063,-5,48.132,41,89,267,510,974,192
강원,양양군,현북면,5183033000,2615,1357,1258,-24,164.92,71,92,283,645,1216,220
강원,양양군,현남면,5183034000,2880,1518,1362,-16,65.956,73,104,268,730,1406,233
강원,양양군,강현면,5183035000,4498,2300,2198,-10,53.386,128,204,542,1205,1893,403
전북,전주시 완산구,중앙동,5211151000,9421,4631,4790,-47,1.285,576,625,2159,2518,2768,1574
전북,전주시 완산구,풍남동,5211153000,3321,1625,1696,9,2.112,62,108,478,819,1517,367
전북,전주시 완산구,노송동,5211160500,9816,4804,5012,-16,1.957,346,636,1740,2819,3428,1381
전북,전주시 완산구,완산동,5211163500,4673,2277,2396,-1,1.114,196,309,789,1288,1657,648
전북,전주시 완산구,동서학동,5211165000,5532,2694,2838,-16,15.558,102,341,872,1409,2243,669
전북,전주시 완산구,서서학동,5211166000,7569,3666,3903,-21,2.829,136,445,1247,2124,2862,939
전북,전주시 완산구,중화산1동,5211167100,13162,6195,6967,-25,1.219,521,1140,3127,3761,3454,2361
전북,전주시 완산구,중화산2동,5211167200,18549,9336,9213,-23,1.537,820,2223,5041,6263,2863,3849
전북,전주시 완산구,서신동,5211168000,37842,18422,19420,-25,2.369,2074,4187,9542,12595,6581,7497
전북,전주시 완산구,평화1동,5211169100,11418,5429,5989,-16,1.407,270,637,1854,3190,4298,1396
전북,전주시 완산구,평화2동,5211169200,41689,19923,21766,-24,15.476,2137,4606,8231,13550,9632,7044
전북,전주시 완산구,삼천1동,5211170100,10581,5133,5448,-95,0.687,513,873,2208,3047,2710,1673
전북,전주시 완산구,삼천2동,5211170200,11364,5390,5974,-12,0.735,317,849,2354,3239,3411,1711
전북,전주시 완산구,삼천3동,5211170300,19931,9495,10436,-2,25.887,822,1907,3967,6325,4876,3142
전북,전주시 완산구,효자1동,5211171100,11668,5555,6113,-19,1.026,683,1003,2446,3385,3198,1927
전북,전주시 완산구,효자2동,5211171200,8538,4057,4481,-73,0.842,282,596,1797,2426,2557,1350
전북,전주시 완산구,효자3동,5211171300,13466,6259,7207,16,0.745,577,1199,2889,3936,3665,2237
전북,전주시 완산구,효자4동,5211171400,38823,18904,19919,-34,8.621,2928,5209,10066,12877,5125,8289
전북,전주시 완산구,효자5동,5211173000,36166,18087,18079,-81,6.522,1806,3805,13001,12501,3065,9168
전북,전주시 덕진구,진북동,5211352500,11878,5704,6174,-42,1.615,303,754,2152,3193,4460,1574
전북,전주시 덕진구,인후1동,5211354000,16641,7984,8657,-50,1.09,746,1990,3294,5296,4050,2789
전북,전주시 덕진구,인후2동,5211355000,9869,4815,5054,9,1.442,309,596,2227,2662,3267,1606
전북,전주시 덕진구,인후3동,5211356000,29063,14297,14766,-64,1.71,1398,3323,6658,10318,5168,5597
전북,전주시 덕진구,덕진동,5211357000,19776,10106,9670,-54,5.105,1237,1867,6689,5575,3240,4419
전북,전주시 덕진구,금암동,5211357500,17943,9180,8763,-63,2.217,457,955,6884,3977,4495,3817
전북,전주시 덕진구,팔복동,5211360000,7089,3849,3240,-5,6.885,135,351,1657,1908,2299,976
전북,전주시 덕진구,우아1동,5211361100,11406,5701,5705,-16,2.166,803,915,2891,3403,2548,2166
전북,전주시 덕진구,우아2동,5211361200,13470,7148,6322,-9,22.384,432,1016,3040,4667,3093,2245
전북,전주시 덕진구,호성동,5211362000,17815,8452,9363,-24,7.534,761,1965,3501,5527,4452,2888
전북,전주시 덕진구,송천1동,5211364100,32242,15931,16311,-18,3.083,1806,4261,7898,10907,4932,6206
전북,전주시 덕진구,송천2동,5211364200,23941,11637,12304,-32,11.322,1176,2589,5470,7604,5044,4180
전북,전주시 덕진구,송천3동,5211364300,32937,16324,16613,9,2.129,4447,5561,7771,11837,1996,7763
전북,전주시 덕진구,조촌동,5211365000,12123,6170,5953,-15,24.66,670,890,2620,3716,3165,1950
전북,전주시 덕진구,여의동,5211366500,15284,7684,7600,-15,17.056,881,1470,3257,4952,3386,2545
전북,전주시 덕진구,혁신동,5211367000,35868,17633,18235,8,1.912,4296,6154,8415,13104,2368,8400
전북,군산시,옥구읍,5213025000,2777,1409,1368,-15,31.032,42,122,266,662,1356,172
전북,군산시,옥산면,5213031000,4159,2137,2022,-18,16.538,287,457,622,1348,1087,622
전북,군산시,회현면,5213032000,2957,1521,1436,-18,25.723,68,292,280,816,1170,280
전북,군산시,임피면,5213033000,2337,1219,1118,8,21.81,30,71,260,519,1187,159
전북,군산시,서수면,5213034000,2260,1131,1129,2,24.023,37,81,190,481,1193,130
전북,군산시,대야면,5213035000,4304,2134,2170,-19,36.405,60,195,421,987,2214,329
전북,군산시,개정면,5213036000,2647,1333,1314,0,16.738,48,95,288,576,1291,212
전북,군산시,성산면,5213037000,2453,1213,1240,-7,27.145,28,107,237,541,1184,179
전북,군산시,나포면,5213038000,1967,1013,954,6,28.381,15,65,156,433,1082,127
전북,군산시,옥도면,5213039000,2672,1505,1167,-18,28.228,25,92,298,818,1060,215
전북,군산시,옥서면,5213040000,2493,1288,1205,-3,21.147,51,95,375,571,1175,221
전북,군산시,해신동,5213051500,1874,914,960,12,3.338,34,105,196,458,909,182
전북,군산시,월명동,5213053000,4349,2137,2212,-41,1.643,98,243,530,1140,1908,426
전북,군산시,신풍동,5213055000,5667,2791,2876,-30,1.251,126,439,813,1560,2281,644
전북,군산시,삼학동,5213056000,4831,2367,2464,-23,0.56,69,214,661,1114,2297,454
전북,군산시,중앙동,5213060500,3886,1946,1940,-22,1.4,153,160,680,1038,1412,517
전북,군산시,흥남동,5213064000,10987,5485,5502,-40,0.968,563,947,1958,3375,3193,1575
전북,군산시,조촌동,5213065000,26483,13236,13247,493,3.072,2809,3121,6311,8827,4376,5488
전북,군산시,경암동,5213066000,6502,3235,3267,-40,1.955,162,422,957,1813,2518,750
전북,군산시,구암동,5213067000,16168,8191,7977,114,9.544,1540,1496,4544,5106,2637,3486
전북,군산시,개정동,5213068000,2334,1193,1141,-21,5.115,77,138,344,602,923,250
전북,군산시,수송동,5213069000,53497,26872,26625,-13,5.308,3821,7892,11511,19780,7251,10405
전북,군산시,나운1동,5213070100,12335,6168,6167,-52,1.249,421,924,2473,3714,3526,1836
전북,군산시,나운2동,5213070200,20162,9696,10466,-54,0.86,714,2115,3492,6457,5488,2911
전북,군산시,나운3동,5213070300,29516,14778,14738,-140,8.968,1241,3166,6646,10329,5752,5038
전북,군산시,소룡동,5213071000,15544,8805,6739,-72,35.439,499,1205,2953,5847,3481,2150
전북,군산시,미성동,5213072000,10430,6032,4398,-47,25.073,269,696,1869,3818,2751,1316
전북,익산시,함열읍,5214025000,5907,2905,3002,8,18.959,155,422,728,1506,2497,575
전북,익산시,오산면,5214031000,6461,3185,3276,-38,29.607,167,447,868,1716,2566,661
전북,익산시,황등면,5214032000,6203,3127,3076,-22,27.415,132,348,791,1522,2634,573
